source_tissue,source_bracket,target_tissue,target_bracket,n_genes,genes
Brain_Spinal_cord_cervical_c_1,30-39,Brain_Cerebellar_Hemisphere,40-49,972,ENSG00000001167.15 ENSG00000001630.18 ENSG00000001631.17 ENSG00000003987.14 ENSG00000004455.17 ENSG00000004534.15 ENSG00000005175.10 ENSG00000005249.13 ENSG00000005700.15 ENSG00000005810.19 ENSG00000005812.11 ENSG00000006652.15 ENSG00000007168.14 ENSG00000008277.15 ENSG00000010244.19 ENSG00000011260.14 ENSG00000011523.14 ENSG00000012174.12 ENSG00000013503.10 ENSG00000017260.20 ENSG00000018236.15 ENSG00000018510.18 ENSG00000019995.6 ENSG00000021574.13 ENSG00000021776.11 ENSG00000023228.14 ENSG00000023287.13 ENSG00000023318.9 ENSG00000025796.14 ENSG00000035141.8 ENSG00000035687.10 ENSG00000036257.14 ENSG00000038002.9 ENSG00000040341.18 ENSG00000040633.13 ENSG00000047315.17 ENSG00000047410.14 ENSG00000047621.12 ENSG00000048028.11 ENSG00000048649.14 ENSG00000048707.15 ENSG00000048828.17 ENSG00000049449.10 ENSG00000049618.24 ENSG00000051382.9 ENSG00000051825.15 ENSG00000052795.13 ENSG00000054267.22 ENSG00000056586.16 ENSG00000057019.16 ENSG00000058063.16 ENSG00000058804.12 ENSG00000061676.15 ENSG00000062725.10 ENSG00000063046.18 ENSG00000063601.17 ENSG00000063978.16 ENSG00000064933.19 ENSG00000065060.18 ENSG00000065135.12 ENSG00000065268.11 ENSG00000065613.15 ENSG00000066135.13 ENSG00000066427.25 ENSG00000066777.9 ENSG00000066933.16 ENSG00000067141.17 ENSG00000067208.16 ENSG00000067704.10 ENSG00000067798.16 ENSG00000068323.17 ENSG00000068354.16 ENSG00000068366.21 ENSG00000068400.13 ENSG00000068784.13 ENSG00000068912.15 ENSG00000069329.18 ENSG00000069667.16 ENSG00000069956.14 ENSG00000070214.16 ENSG00000070476.15 ENSG00000071127.17 ENSG00000071243.16 ENSG00000071537.14 ENSG00000072134.16 ENSG00000072210.19 ENSG00000072364.13 ENSG00000072778.20 ENSG00000074603.19 ENSG00000074657.14 ENSG00000075391.17 ENSG00000076043.11 ENSG00000076321.11 ENSG00000076513.17 ENSG00000076685.19 ENSG00000077782.22 ENSG00000078070.14 ENSG00000078114.19 ENSG00000078140.14 ENSG00000078747.16 ENSG00000079246.16 ENSG00000079739.17 ENSG00000079805.19 ENSG00000080345.18 ENSG00000080503.24 ENSG00000080561.14 ENSG00000080709.16 ENSG00000080845.19 ENSG00000082258.13 ENSG00000082781.12 ENSG00000082996.20 ENSG00000083123.15 ENSG00000083312.19 ENSG00000083642.19 ENSG00000083720.13 ENSG00000084112.15 ENSG00000085224.23 ENSG00000085365.18 ENSG00000086758.16 ENSG00000086827.9 ENSG00000087053.20 ENSG00000087087.20 ENSG00000087448.11 ENSG00000088832.18 ENSG00000088888.18 ENSG00000088930.8 ENSG00000090054.16 ENSG00000090612.22 ENSG00000091009.8 ENSG00000091157.15 ENSG00000091527.17 ENSG00000092108.22 ENSG00000092964.18 ENSG00000096080.12 ENSG00000099204.21 ENSG00000099219.15 ENSG00000099949.21 ENSG00000099968.18 ENSG00000099991.18 ENSG00000100243.22 ENSG00000100266.19 ENSG00000100299.18 ENSG00000100503.26 ENSG00000100592.16 ENSG00000100596.8 ENSG00000100614.18 ENSG00000100629.17 ENSG00000100644.17 ENSG00000100814.18 ENSG00000100883.13 ENSG00000101182.15 ENSG00000101350.8 ENSG00000101463.6 ENSG00000101654.18 ENSG00000101844.18 ENSG00000101849.18 ENSG00000101898.6 ENSG00000101901.12 ENSG00000101928.13 ENSG00000101966.13 ENSG00000102230.14 ENSG00000102383.14 ENSG00000102452.18 ENSG00000102531.16 ENSG00000102595.21 ENSG00000102710.21 ENSG00000102743.15 ENSG00000102781.14 ENSG00000102786.15 ENSG00000102805.16 ENSG00000102897.10 ENSG00000102900.13 ENSG00000102910.14 ENSG00000103194.16 ENSG00000103222.20 ENSG00000103550.14 ENSG00000103591.13 ENSG00000103994.18 ENSG00000104154.7 ENSG00000104164.12 ENSG00000104219.13 ENSG00000104231.11 ENSG00000104331.9 ENSG00000104388.15 ENSG00000104412.8 ENSG00000104450.13 ENSG00000104687.14 ENSG00000105127.10 ENSG00000105821.15 ENSG00000105829.13 ENSG00000105983.23 ENSG00000106261.17 ENSG00000106443.17 ENSG00000106554.13 ENSG00000106605.11 ENSG00000106636.9 ENSG00000106771.13 ENSG00000107077.19 ENSG00000107104.21 ENSG00000107186.17 ENSG00000107372.13 ENSG00000107560.12 ENSG00000107669.19 ENSG00000107679.15 ENSG00000107779.14 ENSG00000107854.6 ENSG00000107890.17 ENSG00000108021.20 ENSG00000108061.13 ENSG00000108064.11 ENSG00000108091.11 ENSG00000108175.19 ENSG00000108239.9 ENSG00000108510.10 ENSG00000108587.16 ENSG00000108666.10 ENSG00000108861.9 ENSG00000109133.13 ENSG00000109265.15 ENSG00000109654.16 ENSG00000109680.11 ENSG00000109689.19 ENSG00000109762.17 ENSG00000109919.10 ENSG00000109929.10 ENSG00000110048.12 ENSG00000110395.7 ENSG00000110422.12 ENSG00000110768.12 ENSG00000111237.19 ENSG00000111269.3 ENSG00000111276.12 ENSG00000111371.16 ENSG00000111412.6 ENSG00000111445.14 ENSG00000111530.13 ENSG00000111605.18 ENSG00000111647.13 ENSG00000111684.11 ENSG00000111802.14 ENSG00000111845.5 ENSG00000112159.12 ENSG00000112210.12 ENSG00000112294.14 ENSG00000112305.15 ENSG00000112992.18 ENSG00000113013.16 ENSG00000113163.19 ENSG00000113205.5 ENSG00000113248.6 ENSG00000113282.14 ENSG00000113384.14 ENSG00000113522.14 ENSG00000113638.14 ENSG00000113838.13 ENSG00000114021.12 ENSG00000114030.13 ENSG00000114054.14 ENSG00000114126.18 ENSG00000114302.16 ENSG00000114331.16 ENSG00000114346.14 ENSG00000114405.11 ENSG00000114439.19 ENSG00000114648.12 ENSG00000114850.7 ENSG00000114859.16 ENSG00000114904.13 ENSG00000115020.17 ENSG00000115091.12 ENSG00000115145.10 ENSG00000115159.16 ENSG00000115183.15 ENSG00000115271.11 ENSG00000115295.21 ENSG00000115306.16 ENSG00000115392.12 ENSG00000115464.15 ENSG00000115524.17 ENSG00000115561.16 ENSG00000115827.14 ENSG00000115966.18 ENSG00000116001.17 ENSG00000116005.12 ENSG00000116127.20 ENSG00000116260.17 ENSG00000116266.11 ENSG00000116406.20 ENSG00000116539.14 ENSG00000116675.16 ENSG00000116954.8 ENSG00000116977.19 ENSG00000117481.11 ENSG00000117505.13 ENSG00000117523.18 ENSG00000117528.14 ENSG00000117533.15 ENSG00000117593.12 ENSG00000118007.13 ENSG00000118217.7 ENSG00000118263.15 ENSG00000118473.23 ENSG00000118596.12 ENSG00000118600.13 ENSG00000118680.14 ENSG00000118689.15 ENSG00000118960.13 ENSG00000119446.14 ENSG00000119537.18 ENSG00000119596.18 ENSG00000119661.15 ENSG00000119689.15 ENSG00000119707.14 ENSG00000119778.15 ENSG00000119844.16 ENSG00000119943.13 ENSG00000119953.14 ENSG00000120008.16 ENSG00000120137.7 ENSG00000120159.13 ENSG00000120254.16 ENSG00000120306.11 ENSG00000120328.6 ENSG00000120451.11 ENSG00000120526.12 ENSG00000120705.13 ENSG00000120742.11 ENSG00000120942.14 ENSG00000121578.13 ENSG00000121579.14 ENSG00000121644.19 ENSG00000121879.6 ENSG00000122068.13 ENSG00000122299.12 ENSG00000122729.19 ENSG00000122873.12 ENSG00000122912.15 ENSG00000123124.14 ENSG00000123131.13 ENSG00000123444.14 ENSG00000123472.12 ENSG00000123552.18 ENSG00000124098.10 ENSG00000124198.10 ENSG00000124459.12 ENSG00000124783.14 ENSG00000124786.12 ENSG00000124795.17 ENSG00000125107.19 ENSG00000125484.12 ENSG00000125676.20 ENSG00000125686.12 ENSG00000125741.5 ENSG00000126012.13 ENSG00000126070.20 ENSG00000126107.15 ENSG00000126247.11 ENSG00000126259.20 ENSG00000126457.22 ENSG00000126947.13 ENSG00000127022.16 ENSG00000127328.22 ENSG00000127481.15 ENSG00000127483.19 ENSG00000127914.19 ENSG00000127946.17 ENSG00000127952.17 ENSG00000128000.17 ENSG00000128512.24 ENSG00000128595.17 ENSG00000128872.10 ENSG00000128881.18 ENSG00000128923.11 ENSG00000129158.11 ENSG00000129255.16 ENSG00000129480.13 ENSG00000129493.15 ENSG00000129566.13 ENSG00000129625.13 ENSG00000129636.13 ENSG00000130363.13 ENSG00000130779.22 ENSG00000130803.15 ENSG00000130818.12 ENSG00000130856.17 ENSG00000130935.10 ENSG00000131263.13 ENSG00000131381.12 ENSG00000131507.11 ENSG00000131725.14 ENSG00000131944.10 ENSG00000132341.12 ENSG00000132405.19 ENSG00000132549.20 ENSG00000132849.22 ENSG00000133083.15 ENSG00000133313.15 ENSG00000133422.14 ENSG00000133706.19 ENSG00000134278.16 ENSG00000134313.17 ENSG00000134318.15 ENSG00000134644.16 ENSG00000134852.15 ENSG00000134901.13 ENSG00000135241.17 ENSG00000135316.19 ENSG00000135414.10 ENSG00000135766.9 ENSG00000135775.14 ENSG00000136021.19 ENSG00000136040.9 ENSG00000136068.16 ENSG00000136104.21 ENSG00000136143.16 ENSG00000136144.12 ENSG00000136161.13 ENSG00000136240.10 ENSG00000136243.18 ENSG00000136273.13 ENSG00000136381.13 ENSG00000136451.9 ENSG00000136536.15 ENSG00000136628.18 ENSG00000136636.13 ENSG00000136720.7 ENSG00000136731.13 ENSG00000136754.18 ENSG00000136758.20 ENSG00000136813.15 ENSG00000136824.19 ENSG00000136828.19 ENSG00000136888.8 ENSG00000136925.15 ENSG00000136940.14 ENSG00000137075.18 ENSG00000137124.8 ENSG00000137492.9 ENSG00000137504.15 ENSG00000137642.13 ENSG00000137814.12 ENSG00000137871.21 ENSG00000137992.15 ENSG00000138018.19 ENSG00000138032.21 ENSG00000138095.20 ENSG00000138246.17 ENSG00000138385.16 ENSG00000138434.17 ENSG00000138442.11 ENSG00000138640.15 ENSG00000138641.18 ENSG00000138660.12 ENSG00000138663.9 ENSG00000138686.10 ENSG00000138688.17 ENSG00000138709.19 ENSG00000138760.11 ENSG00000139163.16 ENSG00000139173.10 ENSG00000139505.12 ENSG00000139631.20 ENSG00000139645.11 ENSG00000139687.16 ENSG00000139793.20 ENSG00000139826.6 ENSG00000139910.20 ENSG00000139921.13 ENSG00000139977.14 ENSG00000139990.18 ENSG00000140263.15 ENSG00000140391.15 ENSG00000140396.13 ENSG00000140548.10 ENSG00000140876.11 ENSG00000140992.19 ENSG00000141367.12 ENSG00000141384.13 ENSG00000141424.13 ENSG00000141429.14 ENSG00000141441.16 ENSG00000141522.12 ENSG00000141568.21 ENSG00000143013.13 ENSG00000143156.14 ENSG00000143183.18 ENSG00000143398.20 ENSG00000143409.17 ENSG00000143412.10 ENSG00000143624.14 ENSG00000143702.16 ENSG00000143889.16 ENSG00000143970.18 ENSG00000144026.12 ENSG00000144028.15 ENSG00000144118.14 ENSG00000144199.12 ENSG00000144233.11 ENSG00000144369.14 ENSG00000144455.14 ENSG00000144589.22 ENSG00000144597.14 ENSG00000144747.17 ENSG00000144895.12 ENSG00000145332.14 ENSG00000145391.14 ENSG00000145414.9 ENSG00000145715.15 ENSG00000145743.18 ENSG00000145781.9 ENSG00000145817.17 ENSG00000145819.18 ENSG00000145860.12 ENSG00000146083.12 ENSG00000146151.14 ENSG00000146433.10 ENSG00000146555.20 ENSG00000146676.10 ENSG00000147124.13 ENSG00000147488.12 ENSG00000147548.17 ENSG00000147601.15 ENSG00000147649.10 ENSG00000147852.17 ENSG00000147853.17 ENSG00000147862.18 ENSG00000148219.18 ENSG00000148225.16 ENSG00000148468.17 ENSG00000148484.18 ENSG00000148516.23 ENSG00000148541.13 ENSG00000148730.7 ENSG00000148842.18 ENSG00000149218.5 ENSG00000149531.15 ENSG00000149639.15 ENSG00000149761.9 ENSG00000150672.18 ENSG00000150712.11 ENSG00000151135.10 ENSG00000151292.17 ENSG00000151320.11 ENSG00000151470.13 ENSG00000151532.14 ENSG00000151693.11 ENSG00000151694.14 ENSG00000151746.15 ENSG00000151748.15 ENSG00000151849.16 ENSG00000151914.22 ENSG00000152078.10 ENSG00000152443.13 ENSG00000152457.18 ENSG00000152492.15 ENSG00000152601.18 ENSG00000152795.18 ENSG00000153064.12 ENSG00000153201.16 ENSG00000153707.19 ENSG00000153786.13 ENSG00000153815.18 ENSG00000153914.16 ENSG00000154001.14 ENSG00000154217.16 ENSG00000154305.18 ENSG00000154736.6 ENSG00000154822.18 ENSG00000155008.16 ENSG00000155115.7 ENSG00000155229.21 ENSG00000155304.6 ENSG00000155329.12 ENSG00000155897.10 ENSG00000156017.13 ENSG00000156239.12 ENSG00000156875.14 ENSG00000157426.14 ENSG00000157450.16 ENSG00000157500.12 ENSG00000157625.16 ENSG00000157693.15 ENSG00000157764.14 ENSG00000157827.20 ENSG00000157837.16 ENSG00000158122.12 ENSG00000158457.6 ENSG00000158711.14 ENSG00000158850.15 ENSG00000159131.17 ENSG00000159140.21 ENSG00000159267.17 ENSG00000159459.12 ENSG00000159592.11 ENSG00000159658.15 ENSG00000160191.18 ENSG00000160551.12 ENSG00000160613.15 ENSG00000160785.14 ENSG00000161654.10 ENSG00000162144.10 ENSG00000162222.14 ENSG00000162377.6 ENSG00000162909.18 ENSG00000162929.14 ENSG00000162980.17 ENSG00000163320.12 ENSG00000163393.13 ENSG00000163399.16 ENSG00000163539.18 ENSG00000163558.13 ENSG00000163597.16 ENSG00000163605.15 ENSG00000163625.16 ENSG00000163655.16 ENSG00000163686.15 ENSG00000163697.17 ENSG00000163728.11 ENSG00000163749.18 ENSG00000163935.14 ENSG00000163939.18 ENSG00000163960.12 ENSG00000164024.12 ENSG00000164151.12 ENSG00000164164.17 ENSG00000164180.14 ENSG00000164190.19 ENSG00000164209.17 ENSG00000164241.14 ENSG00000164291.17 ENSG00000164305.19 ENSG00000164306.11 ENSG00000164576.12 ENSG00000164597.15 ENSG00000164659.15 ENSG00000164841.5 ENSG00000164924.18 ENSG00000164933.12 ENSG00000164941.14 ENSG00000164946.20 ENSG00000165006.14 ENSG00000165055.16 ENSG00000165156.15 ENSG00000165282.14 ENSG00000165322.18 ENSG00000165389.7 ENSG00000165417.12 ENSG00000165476.14 ENSG00000165506.15 ENSG00000165516.11 ENSG00000165527.8 ENSG00000165813.20 ENSG00000165832.6 ENSG00000165898.14 ENSG00000165934.13 ENSG00000166233.15 ENSG00000166250.12 ENSG00000166266.14 ENSG00000166311.10 ENSG00000166398.14 ENSG00000166405.15 ENSG00000166411.14 ENSG00000166747.13 ENSG00000166794.6 ENSG00000166860.3 ENSG00000166908.18 ENSG00000166946.14 ENSG00000166974.13 ENSG00000167004.14 ENSG00000167114.13 ENSG00000167395.10 ENSG00000167460.17 ENSG00000167536.14 ENSG00000167588.13 ENSG00000167632.18 ENSG00000167637.18 ENSG00000167716.19 ENSG00000167972.14 ENSG00000168092.14 ENSG00000168214.22 ENSG00000168438.15 ENSG00000168495.13 ENSG00000168517.11 ENSG00000168566.13 ENSG00000168702.18 ENSG00000168758.11 ENSG00000168802.14 ENSG00000168813.17 ENSG00000168827.15 ENSG00000168944.17 ENSG00000169016.17 ENSG00000169018.6 ENSG00000169019.11 ENSG00000169139.12 ENSG00000169193.12 ENSG00000169299.14 ENSG00000169330.9 ENSG00000169359.16 ENSG00000169446.6 ENSG00000169519.21 ENSG00000169612.4 ENSG00000169764.16 ENSG00000169814.16 ENSG00000170100.14 ENSG00000170161.7 ENSG00000170191.5 ENSG00000170242.19 ENSG00000170271.11 ENSG00000170390.16 ENSG00000170448.12 ENSG00000170485.17 ENSG00000170522.10 ENSG00000170558.10 ENSG00000170734.12 ENSG00000170743.17 ENSG00000170854.18 ENSG00000171150.9 ENSG00000171302.17 ENSG00000171314.9 ENSG00000171316.12 ENSG00000171490.13 ENSG00000171492.14 ENSG00000171634.19 ENSG00000171766.17 ENSG00000172007.7 ENSG00000172461.11 ENSG00000173064.14 ENSG00000173226.17 ENSG00000173273.16 ENSG00000173320.12 ENSG00000173517.11 ENSG00000173727.13 ENSG00000173757.10 ENSG00000173852.16 ENSG00000173950.16 ENSG00000174028.6 ENSG00000174106.3 ENSG00000174137.14 ENSG00000174227.16 ENSG00000174243.10 ENSG00000174373.17 ENSG00000174437.18 ENSG00000174740.8 ENSG00000174780.17 ENSG00000174840.9 ENSG00000175130.7 ENSG00000175155.11 ENSG00000175556.17 ENSG00000175782.11 ENSG00000175806.15 ENSG00000175970.11 ENSG00000176022.7 ENSG00000176054.6 ENSG00000176463.14 ENSG00000176542.10 ENSG00000177000.13 ENSG00000177034.17 ENSG00000177058.12 ENSG00000177302.15 ENSG00000177463.16 ENSG00000177479.20 ENSG00000177565.18 ENSG00000177628.16 ENSG00000177646.20 ENSG00000177788.7 ENSG00000177888.8 ENSG00000178104.19 ENSG00000178163.8 ENSG00000178385.15 ENSG00000178568.15 ENSG00000178996.14 ENSG00000179195.16 ENSG00000179218.15 ENSG00000179241.13 ENSG00000179889.20 ENSG00000180011.7 ENSG00000180185.12 ENSG00000180370.10 ENSG00000180398.13 ENSG00000180530.11 ENSG00000180537.13 ENSG00000180611.7 ENSG00000180694.14 ENSG00000180881.20 ENSG00000180998.12 ENSG00000181163.14 ENSG00000181450.18 ENSG00000181744.9 ENSG00000181827.16 ENSG00000181894.15 ENSG00000182504.11 ENSG00000182552.15 ENSG00000182827.9 ENSG00000182858.14 ENSG00000182903.16 ENSG00000183060.16 ENSG00000183161.6 ENSG00000183665.5 ENSG00000183735.11 ENSG00000183826.18 ENSG00000184164.15 ENSG00000184203.8 ENSG00000184277.13 ENSG00000184319.17 ENSG00000184517.12 ENSG00000184575.12 ENSG00000184602.6 ENSG00000185009.13 ENSG00000185046.20 ENSG00000185127.6 ENSG00000185164.15 ENSG00000185261.15 ENSG00000185345.24 ENSG00000185379.21 ENSG00000185515.16 ENSG00000185565.12 ENSG00000185624.16 ENSG00000185716.12 ENSG00000185728.17 ENSG00000185900.11 ENSG00000185973.12 ENSG00000186001.14 ENSG00000186019.12 ENSG00000186063.13 ENSG00000186376.15 ENSG00000186432.10 ENSG00000186472.20 ENSG00000186566.13 ENSG00000186908.15 ENSG00000187231.14 ENSG00000187953.10 ENSG00000188266.14 ENSG00000188786.10 ENSG00000188895.12 ENSG00000189164.15 ENSG00000189180.16 ENSG00000196150.14 ENSG00000196459.15 ENSG00000196628.20 ENSG00000196636.8 ENSG00000196663.16 ENSG00000196705.8 ENSG00000196712.19 ENSG00000196715.7 ENSG00000196776.17 ENSG00000196781.16 ENSG00000196867.8 ENSG00000196922.11 ENSG00000196937.11 ENSG00000197016.12 ENSG00000197150.13 ENSG00000197217.13 ENSG00000197223.12 ENSG00000197548.13 ENSG00000197555.10 ENSG00000197601.13 ENSG00000197779.15 ENSG00000197782.15 ENSG00000197798.9 ENSG00000197928.11 ENSG00000197951.10 ENSG00000197959.15 ENSG00000197969.14 ENSG00000198146.4 ENSG00000198265.12 ENSG00000198301.12 ENSG00000198369.10 ENSG00000198380.13 ENSG00000198478.8 ENSG00000198538.11 ENSG00000198718.13 ENSG00000198730.9 ENSG00000198833.7 ENSG00000198836.11 ENSG00000198837.10 ENSG00000198898.15 ENSG00000198900.7 ENSG00000198909.8 ENSG00000203880.12 ENSG00000204116.12 ENSG00000204186.10 ENSG00000204256.14 ENSG00000204406.14 ENSG00000204650.14 ENSG00000204682.8 ENSG00000205302.7 ENSG00000206527.10 ENSG00000206560.12 ENSG00000213160.10 ENSG00000213281.5 ENSG00000213516.10 ENSG00000213639.10 ENSG00000213713.3 ENSG00000214029.6 ENSG00000215114.10 ENSG00000215241.4 ENSG00000215883.11 ENSG00000223482.9 ENSG00000223546.8 ENSG00000224470.9 ENSG00000225439.4 ENSG00000225484.7 ENSG00000226137.5 ENSG00000226950.8 ENSG00000227051.7 ENSG00000227252.2 ENSG00000228889.8 ENSG00000229358.3 ENSG00000231259.5 ENSG00000231952.3 ENSG00000233006.8 ENSG00000233554.6 ENSG00000234072.1 ENSG00000234171.4 ENSG00000234420.8 ENSG00000234741.9 ENSG00000236088.11 ENSG00000236404.12 ENSG00000237187.9 ENSG00000237984.3 ENSG00000239305.7 ENSG00000240445.6 ENSG00000241697.5 ENSG00000242337.6 ENSG00000242616.4 ENSG00000243660.12 ENSG00000244462.8 ENSG00000244687.13 ENSG00000245750.10 ENSG00000246596.7 ENSG00000249348.2 ENSG00000249679.3 ENSG00000250120.8 ENSG00000250299.6 ENSG00000251602.7 ENSG00000253251.3 ENSG00000253341.1 ENSG00000253729.8 ENSG00000255302.5 ENSG00000255366.1 ENSG00000255468.7 ENSG00000257093.7 ENSG00000258526.8 ENSG00000259494.2 ENSG00000261455.1 ENSG00000263001.8 ENSG00000264589.5 ENSG00000265491.5 ENSG00000265678.1 ENSG00000267508.6 ENSG00000267787.7 ENSG00000268912.1 ENSG00000269481.1 ENSG00000269982.1 ENSG00000270362.2 ENSG00000271147.8 ENSG00000272325.2 ENSG00000273015.2 ENSG00000273045.7 ENSG00000274605.3 ENSG00000275066.5 ENSG00000278831.1 ENSG00000279170.3 ENSG00000280187.1 ENSG00000281468.1 ENSG00000285257.1 ENSG00000285331.2 ENSG00000285677.2 ENSG00000286615.2 ENSG00000288066.1 ENSG00000288966.1 ENSG00000289047.1
